cluster_k98,version,n_colors,n_chromatic,achromatic_set,count,n_train,n_val,n_test,mean_chroma,std_chroma,mean_saturation,std_saturation,mean_colorfulness
69,black|blue|brown,3,2,black,1,0,0,1,8.4,0.0,0.3404,0.0,30.11
69,cyan|gray|red,3,2,gray,1,0,1,0,22.3,0.0,0.4275,0.0,56.96
69,brown|orange|purple,3,3,,1,0,1,0,12.57,0.0,0.368,0.0,40.73
69,brown|pink|red,3,3,,1,1,0,0,11.42,0.0,0.3362,0.0,27.31
69,green|orange,2,2,,1,1,0,0,19.09,0.0,0.4881,0.0,47.6
69,black|gray|orange,3,1,black|gray,1,1,0,0,12.56,0.0,0.2052,0.0,36.84
69,blue|cyan|white,3,2,white,1,0,1,0,17.75,0.0,0.3001,0.0,60.94
69,brown|cyan|white,3,2,white,1,1,0,0,13.08,0.0,0.239,0.0,42.2
69,gray,1,0,gray,1,0,0,1,12.8,0.0,0.2042,0.0,40.12
69,brown|green,2,2,,1,0,1,0,16.39,0.0,0.4972,0.0,42.72
69,cyan|orange|yellow,3,3,,1,1,0,0,18.54,0.0,0.3008,0.0,49.26
69,brown|green|orange,3,3,,1,1,0,0,30.75,0.0,0.4627,0.0,76.79
69,blue|green|white,3,2,white,1,1,0,0,15.95,0.0,0.4043,0.0,54.84
69,blue|magenta|purple,3,3,,1,1,0,0,32.9,0.0,0.3559,0.0,51.75
69,black|brown|yellow,3,2,black,1,1,0,0,10.92,0.0,0.3306,0.0,32.52
69,gray|white,2,0,gray|white,1,1,0,0,19.34,0.0,0.2165,0.0,35.56
69,gray|green|white,3,1,gray|white,1,1,0,0,13.51,0.0,0.2191,0.0,40.22
69,cyan|gray|orange,3,2,gray,1,1,0,0,26.63,0.0,0.42,0.0,76.81
69,gray|green|red,3,2,gray,1,0,0,1,26.2,0.0,0.4759,0.0,70.43
69,brown|cyan|gray,3,2,gray,1,1,0,0,19.06,0.0,0.4425,0.0,53.39
69,green|orange|yellow,3,3,,1,0,1,0,36.45,0.0,0.5551,0.0,76.09
69,pink|red|white,3,2,white,1,0,1,0,17.73,0.0,0.383,0.0,47.03
69,green|white|yellow,3,2,white,1,1,0,0,22.51,0.0,0.3478,0.0,46.47
69,green|orange|red,3,3,,1,1,0,0,24.07,0.0,0.3516,0.0,64.02
69,brown|cyan|orange,3,3,,1,0,1,0,41.3,0.0,0.6798,0.0,109.03
69,blue|brown|red,3,3,,1,0,0,1,19.65,0.0,0.4289,0.0,54.72
69,gray|orange|purple,3,2,gray,1,1,0,0,17.59,0.0,0.3184,0.0,43.18
69,cyan,1,1,,1,1,0,0,27.08,0.0,0.6662,0.0,112.6
69,blue|orange,2,2,,1,0,1,0,44.51,0.0,0.5866,0.0,89.11
69,blue|gray|green,3,2,gray,1,1,0,0,22.26,0.0,0.2926,0.0,46.85
69,orange|yellow,2,2,,1,0,1,0,28.1,0.0,0.3562,0.0,64.58
69,brown|cyan|green,3,3,,1,0,1,0,13.57,0.0,0.3805,0.0,44.1
69,blue|red|yellow,3,3,,1,1,0,0,25.86,0.0,0.454,0.0,75.76
69,brown|cyan|yellow,3,3,,1,0,1,0,22.16,0.0,0.415,0.0,55.24
69,cyan|green|yellow,3,3,,1,1,0,0,29.28,0.0,0.4822,0.0,71.11
69,brown|gray|green,3,2,gray,1,0,1,0,18.0,0.0,0.3307,0.0,48.48
69,blue|orange|yellow,3,3,,1,1,0,0,31.17,0.0,0.5046,0.0,80.73
69,orange|white|yellow,3,2,white,1,1,0,0,20.87,0.0,0.3764,0.0,47.07
70,blue|gray|orange,3,2,gray,1,1,0,0,13.17,0.0,0.2623,0.0,41.37
70,black|blue|red,3,2,black,1,1,0,0,18.86,0.0,0.468,0.0,54.54
70,gray|green|white,3,1,gray|white,1,1,0,0,13.72,0.0,0.2552,0.0,40.95
70,cyan|green,2,2,,1,1,0,0,11.27,0.0,0.4412,0.0,33.63
70,blue|pink|red,3,3,,1,0,0,1,15.06,0.0,0.5312,0.0,58.13
70,black|blue,2,1,black,1,1,0,0,17.3,0.0,0.3097,0.0,51.93
70,pink|red|white,3,2,white,1,0,0,1,15.18,0.0,0.2927,0.0,30.38
70,brown|red|white,3,2,white,1,1,0,0,15.81,0.0,0.3028,0.0,35.21
70,orange|pink|red,3,3,,1,1,0,0,15.89,0.0,0.4856,0.0,44.25
70,red|white,2,1,white,1,1,0,0,15.91,0.0,0.303,0.0,35.04
70,orange|white,2,1,white,1,1,0,0,16.32,0.0,0.2778,0.0,30.51
70,blue|orange|red,3,3,,1,0,1,0,22.27,0.0,0.4355,0.0,70.24
70,black|red,2,1,black,1,1,0,0,9.44,0.0,0.248,0.0,34.51
70,black|blue|brown,3,2,black,1,0,1,0,11.71,0.0,0.3396,0.0,36.39
70,black|brown,2,1,black,1,1,0,0,12.89,0.0,0.343,0.0,39.94
70,gray|green,2,1,gray,1,1,0,0,23.5,0.0,0.369,0.0,43.31
70,blue|brown,2,2,,1,1,0,0,19.78,0.0,0.512,0.0,51.61
70,blue|pink|purple,3,3,,1,0,1,0,27.32,0.0,0.4828,0.0,44.16
70,blue|gray|red,3,2,gray,1,1,0,0,14.06,0.0,0.3093,0.0,34.03
70,green|yellow,2,2,,1,0,1,0,23.35,0.0,0.3837,0.0,40.93
70,black|gray|red,3,1,black|gray,1,1,0,0,11.24,0.0,0.2562,0.0,39.31
71,orange|white|yellow,3,2,white,1,1,0,0,23.29,0.0,0.2954,0.0,54.03
71,black|red|white,3,1,black|white,1,1,0,0,12.34,0.0,0.323,0.0,43.39
71,black|brown|pink,3,2,black,1,0,1,0,6.14,0.0,0.447,0.0,28.17
71,magenta|purple|white,3,2,white,1,1,0,0,21.45,0.0,0.2465,0.0,35.74
71,brown|cyan|orange,3,3,,1,1,0,0,34.29,0.0,0.588,0.0,142.23
71,orange|red|yellow,3,3,,1,1,0,0,19.16,0.0,0.2738,0.0,35.24
71,cyan|gray|orange,3,2,gray,1,0,1,0,16.6,0.0,0.2717,0.0,41.52
71,blue|cyan|gray,3,2,gray,1,0,0,1,15.18,0.0,0.2574,0.0,69.46
71,green|orange,2,2,,1,0,1,0,30.82,0.0,0.4796,0.0,87.88
71,blue,1,1,,1,0,1,0,29.91,0.0,0.6125,0.0,70.26
71,black|blue|yellow,3,2,black,1,1,0,0,19.04,0.0,0.3166,0.0,54.2
71,red,1,1,,1,1,0,0,51.59,0.0,0.6222,0.0,100.67
71,magenta|orange|pink,3,3,,1,1,0,0,16.68,0.0,0.2986,0.0,42.41
71,purple,1,1,,1,0,0,1,12.88,0.0,0.3399,0.0,38.16
71,black|purple,2,1,black,1,1,0,0,11.13,0.0,0.2596,0.0,39.75
71,black|cyan|orange,3,2,black,1,1,0,0,8.45,0.0,0.2175,0.0,33.19
71,orange|purple,2,2,,1,0,1,0,33.03,0.0,0.4916,0.0,84.12
71,brown|cyan|gray,3,2,gray,1,0,0,1,11.33,0.0,0.2022,0.0,42.56
71,blue|white,2,1,white,1,1,0,0,15.64,0.0,0.2685,0.0,58.83
71,gray|purple|white,3,1,gray|white,1,0,1,0,26.82,0.0,0.3578,0.0,79.13
71,green|yellow,2,2,,1,1,0,0,23.13,0.0,0.3778,0.0,59.03
71,red|white,2,1,white,1,0,0,1,14.99,0.0,0.1993,0.0,56.41
71,gray,1,0,gray,1,1,0,0,15.44,0.0,0.1931,0.0,41.65
71,green|white|yellow,3,2,white,1,1,0,0,18.85,0.0,0.3129,0.0,66.34
71,black|gray|white,3,0,black|gray|white,1,1,0,0,12.59,0.0,0.2529,0.0,44.74
71,cyan|gray|yellow,3,2,gray,1,0,1,0,17.62,0.0,0.2481,0.0,47.26
71,black|orange,2,1,black,1,1,0,0,24.35,0.0,0.3809,0.0,65.56
71,black|blue|orange,3,2,black,1,1,0,0,15.06,0.0,0.337,0.0,51.51
71,black|blue|red,3,2,black,1,0,1,0,9.71,0.0,0.3167,0.0,44.16
71,blue|green,2,2,,1,1,0,0,43.79,0.0,0.6225,0.0,79.37
71,orange|pink|red,3,3,,1,1,0,0,17.49,0.0,0.2806,0.0,40.69
71,black|yellow,2,1,black,1,1,0,0,10.89,0.0,0.2006,0.0,42.45
71,blue|brown|white,3,2,white,1,1,0,0,26.32,0.0,0.5604,0.0,57.87
71,cyan|gray|red,3,2,gray,1,1,0,0,17.02,0.0,0.3428,0.0,51.39
71,white,1,0,white,1,1,0,0,12.94,0.0,0.1886,0.0,48.77
72,gray|orange|yellow,3,2,gray,1,1,0,0,24.91,0.0,0.3482,0.0,85.1
72,black|blue|gray,3,1,black|gray,1,1,0,0,12.25,0.0,0.409,0.0,46.27
72,black|blue|white,3,1,black|white,1,1,0,0,19.16,0.0,0.315,0.0,86.0
72,black|cyan|gray,3,1,black|gray,1,1,0,0,15.37,0.0,0.2654,0.0,64.14
72,black|orange|yellow,3,2,black,1,1,0,0,33.46,0.0,0.4258,0.0,80.07
72,gray|red|yellow,3,2,gray,1,1,0,0,42.09,0.0,0.5846,0.0,130.32
72,black|gray|yellow,3,1,black|gray,1,1,0,0,18.13,0.0,0.29,0.0,44.49
72,black|blue,2,1,black,1,1,0,0,24.46,0.0,0.6526,0.0,80.85
73,brown|orange,2,2,,1,1,0,0,18.61,0.0,0.5563,0.0,56.37
73,black|blue|red,3,2,black,1,1,0,0,6.3,0.0,0.4911,0.0,34.67
73,black|orange|red,3,2,black,1,1,0,0,9.41,0.0,0.24,0.0,47.41
74,orange|pink,2,2,,1,1,0,0,13.01,0.0,0.3199,0.0,38.0
74,yellow,1,1,,1,1,0,0,24.73,0.0,0.2873,0.0,37.93
74,black|blue|yellow,3,2,black,1,1,0,0,16.85,0.0,0.3278,0.0,56.28
74,brown|gray|green,3,2,gray,1,1,0,0,7.37,0.0,0.2969,0.0,33.79
74,gray|green|red,3,2,gray,1,1,0,0,25.0,0.0,0.513,0.0,59.89
74,brown,1,1,,1,1,0,0,15.01,0.0,0.4256,0.0,30.47
74,black|blue|orange,3,2,black,1,1,0,0,12.34,0.0,0.5468,0.0,47.1
74,magenta|orange|pink,3,3,,1,0,1,0,31.18,0.0,0.509,0.0,73.53
74,magenta|orange|purple,3,3,,1,1,0,0,16.11,0.0,0.4186,0.0,45.85
74,blue|cyan|white,3,2,white,1,0,0,1,23.41,0.0,0.5402,0.0,99.15
74,blue|white,2,1,white,1,0,1,0,13.22,0.0,0.2122,0.0,61.04
74,blue|gray|green,3,2,gray,1,1,0,0,13.85,0.0,0.2119,0.0,35.96
74,magenta|purple|white,3,2,white,1,0,0,1,17.95,0.0,0.3582,0.0,42.72
74,blue|cyan|red,3,3,,1,1,0,0,25.93,0.0,0.5014,0.0,87.55
74,green|orange,2,2,,1,0,1,0,26.0,0.0,0.5017,0.0,59.3
74,blue|brown,2,2,,1,0,0,1,14.78,0.0,0.2904,0.0,44.65
74,black|blue|gray,3,1,black|gray,1,0,1,0,10.09,0.0,0.2061,0.0,34.58
74,black|blue,2,1,black,1,0,0,1,16.45,0.0,0.2701,0.0,36.49
74,blue|brown|white,3,2,white,1,0,1,0,7.32,0.0,0.2313,0.0,39.71
74,cyan|gray,2,1,gray,1,0,0,1,15.11,0.0,0.285,0.0,47.05
74,cyan|gray|orange,3,2,gray,1,1,0,0,12.32,0.0,0.2384,0.0,38.55
74,blue|orange|white,3,2,white,1,1,0,0,26.19,0.0,0.377,0.0,76.95
74,black|orange,2,1,black,1,0,1,0,11.05,0.0,0.214,0.0,42.05
74,green|red|white,3,2,white,1,1,0,0,14.49,0.0,0.3192,0.0,50.59
74,brown|orange|purple,3,3,,1,1,0,0,23.4,0.0,0.4701,0.0,49.33
74,gray|orange|yellow,3,2,gray,1,1,0,0,17.44,0.0,0.2837,0.0,45.39
74,black|cyan|orange,3,2,black,1,0,1,0,11.61,0.0,0.2532,0.0,36.12
74,blue|brown|cyan,3,3,,1,1,0,0,11.24,0.0,0.3312,0.0,35.76
74,black|blue|cyan,3,2,black,1,0,1,0,9.24,0.0,0.2763,0.0,33.21
74,black|brown|white,3,1,black|white,1,1,0,0,15.85,0.0,0.2753,0.0,63.47
74,orange|purple,2,2,,1,0,1,0,29.19,0.0,0.4732,0.0,69.71
74,brown|cyan|green,3,3,,1,1,0,0,16.67,0.0,0.4565,0.0,37.34
74,cyan|green,2,2,,1,1,0,0,16.32,0.0,0.3764,0.0,45.5
74,orange|yellow,2,2,,1,1,0,0,44.17,0.0,0.5233,0.0,59.13
74,magenta|pink,2,2,,1,1,0,0,17.76,0.0,0.3793,0.0,38.61
74,blue|cyan|orange,3,3,,1,0,0,1,11.11,0.0,0.302,0.0,37.06
74,red|yellow,2,2,,1,1,0,0,40.08,0.0,0.6157,0.0,82.61
74,gray|green|white,3,1,gray|white,1,1,0,0,20.04,0.0,0.288,0.0,51.85
75,brown|gray|orange,3,2,gray,1,1,0,0,25.24,0.0,0.4062,0.0,66.33
75,blue|cyan|yellow,3,3,,1,1,0,0,19.3,0.0,0.3182,0.0,53.19
75,red|white,2,1,white,1,0,0,1,13.6,0.0,0.2024,0.0,33.02
75,orange|white|yellow,3,2,white,1,1,0,0,18.93,0.0,0.2316,0.0,35.48
75,blue|cyan|orange,3,3,,1,1,0,0,27.42,0.0,0.6006,0.0,93.02
75,black|brown|orange,3,2,black,1,0,1,0,9.11,0.0,0.1808,0.0,37.47
75,white|yellow,2,1,white,1,1,0,0,26.68,0.0,0.2934,0.0,47.15
75,brown|orange|red,3,3,,1,1,0,0,23.52,0.0,0.3993,0.0,41.74
75,blue|cyan,2,2,,1,1,0,0,34.98,0.0,0.6225,0.0,110.45
75,blue|cyan|gray,3,2,gray,1,1,0,0,26.03,0.0,0.54,0.0,86.14
75,blue|brown,2,2,,1,1,0,0,28.77,0.0,0.5902,0.0,93.02
75,blue|brown|cyan,3,3,,1,1,0,0,12.1,0.0,0.3032,0.0,35.93
75,orange,1,1,,1,1,0,0,29.16,0.0,0.3819,0.0,55.55
75,black|brown,2,1,black,1,1,0,0,5.72,0.0,0.2355,0.0,30.52
75,blue|orange|yellow,3,3,,1,1,0,0,22.94,0.0,0.3465,0.0,54.34
76,black|brown|green,3,2,black,1,1,0,0,8.39,0.0,0.3209,0.0,30.09
76,blue|brown|red,3,3,,1,1,0,0,12.81,0.0,0.3013,0.0,38.75
76,blue|yellow,2,2,,1,0,0,1,19.34,0.0,0.2913,0.0,44.51
76,black|blue|red,3,2,black,1,0,0,1,10.5,0.0,0.2983,0.0,30.96
76,magenta|orange,2,2,,1,1,0,0,25.02,0.0,0.2852,0.0,42.76
76,gray|red,2,1,gray,1,1,0,0,23.56,0.0,0.4231,0.0,37.96
76,pink|purple|white,3,2,white,1,0,0,1,25.2,0.0,0.3086,0.0,42.7
76,cyan|gray|red,3,2,gray,1,1,0,0,13.53,0.0,0.3003,0.0,35.94
76,blue|gray|green,3,2,gray,1,0,0,1,12.68,0.0,0.2993,0.0,59.07
76,brown|orange|white,3,2,white,1,1,0,0,19.62,0.0,0.4549,0.0,33.99
76,brown|cyan|green,3,3,,1,1,0,0,26.49,0.0,0.5061,0.0,56.18
76,blue|pink|white,3,2,white,1,1,0,0,20.55,0.0,0.3218,0.0,33.49
76,blue|brown|white,3,2,white,1,0,1,0,22.03,0.0,0.4498,0.0,58.07
76,blue|orange,2,2,,1,0,1,0,24.33,0.0,0.4716,0.0,55.9
77,black|blue|green,3,2,black,1,1,0,0,12.42,0.0,0.3019,0.0,30.19
77,brown|orange|yellow,3,3,,1,1,0,0,30.05,0.0,0.5037,0.0,74.49
77,blue|white|yellow,3,2,white,1,1,0,0,19.53,0.0,0.324,0.0,59.16
77,black|cyan,2,1,black,1,0,1,0,10.15,0.0,0.2068,0.0,46.91
77,black|pink|red,3,2,black,1,1,0,0,17.92,0.0,0.481,0.0,66.02
77,blue|green|yellow,3,3,,1,1,0,0,14.01,0.0,0.5115,0.0,58.13
77,orange|purple|white,3,2,white,1,0,1,0,19.95,0.0,0.3263,0.0,44.85
77,black|brown|gray,3,1,black|gray,1,1,0,0,11.15,0.0,0.2849,0.0,34.36
77,orange,1,1,,1,0,0,1,36.3,0.0,0.4822,0.0,98.16
77,black|orange|yellow,3,2,black,1,0,1,0,13.67,0.0,0.3031,0.0,49.1
77,orange|white|yellow,3,2,white,1,1,0,0,18.17,0.0,0.4535,0.0,57.48
77,gray|pink,2,1,gray,1,0,1,0,19.37,0.0,0.2442,0.0,71.74
77,orange|pink,2,2,,1,0,0,1,58.44,0.0,0.6916,0.0,116.25
77,blue|green|white,3,2,white,1,0,0,1,13.86,0.0,0.2838,0.0,54.17
77,green|red|white,3,2,white,1,0,1,0,15.87,0.0,0.2001,0.0,68.97
77,green|white,2,1,white,1,1,0,0,13.97,0.0,0.2845,0.0,35.17
77,white,1,0,white,1,1,0,0,26.01,0.0,0.2792,0.0,73.0
77,gray|green|white,3,1,gray|white,1,1,0,0,12.53,0.0,0.3102,0.0,49.53
77,orange|red,2,2,,1,1,0,0,27.59,0.0,0.7902,0.0,65.61
77,magenta|orange|purple,3,3,,1,0,1,0,16.22,0.0,0.5686,0.0,44.11
77,green|white|yellow,3,2,white,1,1,0,0,16.89,0.0,0.2551,0.0,53.78
77,cyan|gray|red,3,2,gray,1,1,0,0,17.05,0.0,0.297,0.0,61.58
77,cyan|green|yellow,3,3,,1,1,0,0,16.11,0.0,0.4749,0.0,48.26
77,black|red,2,1,black,1,1,0,0,14.49,0.0,0.3984,0.0,63.72
77,black|brown|yellow,3,2,black,1,0,0,1,19.64,0.0,0.4155,0.0,55.77
77,brown|green|yellow,3,3,,1,0,1,0,13.37,0.0,0.5357,0.0,30.9
77,brown|green|red,3,3,,1,1,0,0,18.43,0.0,0.5999,0.0,51.9
77,blue|gray|green,3,2,gray,1,1,0,0,15.97,0.0,0.2869,0.0,44.32
77,cyan|gray|white,3,1,gray|white,1,0,1,0,15.51,0.0,0.2373,0.0,48.41
77,magenta|pink,2,2,,1,1,0,0,16.05,0.0,0.5705,0.0,40.95
77,green,1,1,,1,1,0,0,28.2,0.0,0.5529,0.0,34.53
77,magenta|purple|red,3,3,,1,1,0,0,11.75,0.0,0.3431,0.0,44.89
77,blue|pink|red,3,3,,1,1,0,0,20.48,0.0,0.4015,0.0,52.5
77,pink|purple|red,3,3,,1,0,1,0,22.91,0.0,0.3975,0.0,50.07
77,blue|purple|red,3,3,,1,1,0,0,21.64,0.0,0.4081,0.0,65.76
77,magenta|pink|purple,3,3,,1,1,0,0,6.98,0.0,0.3929,0.0,28.58
77,brown|cyan|orange,3,3,,1,1,0,0,27.35,0.0,0.4232,0.0,64.74
77,brown|cyan|green,3,3,,1,1,0,0,16.72,0.0,0.6115,0.0,62.6
77,magenta|orange|red,3,3,,1,1,0,0,18.68,0.0,0.3738,0.0,55.99
77,orange|red|yellow,3,3,,1,1,0,0,44.28,0.0,0.5589,0.0,113.4
77,blue|white,2,1,white,1,0,1,0,18.93,0.0,0.2159,0.0,41.26
77,purple|red|white,3,2,white,1,1,0,0,16.37,0.0,0.2934,0.0,45.16
77,gray|magenta|red,3,2,gray,1,1,0,0,21.36,0.0,0.4017,0.0,40.73
77,blue|orange|red,3,3,,1,1,0,0,29.97,0.0,0.486,0.0,95.69
77,black|red|white,3,1,black|white,1,1,0,0,7.27,0.0,0.2158,0.0,45.96
77,gray|green|orange,3,2,gray,1,1,0,0,19.22,0.0,0.281,0.0,63.44
77,black|blue|orange,3,2,black,1,1,0,0,7.99,0.0,0.3311,0.0,32.71
77,black|cyan|gray,3,1,black|gray,1,1,0,0,13.77,0.0,0.2821,0.0,58.66
77,cyan|gray|green,3,2,gray,1,0,1,0,20.73,0.0,0.3258,0.0,39.76
77,blue|brown|red,3,3,,1,1,0,0,19.06,0.0,0.4617,0.0,54.47
77,brown|magenta|pink,3,3,,1,0,1,0,16.59,0.0,0.3122,0.0,30.86
77,black|gray|yellow,3,1,black|gray,1,1,0,0,9.44,0.0,0.1982,0.0,35.19
77,blue|magenta,2,2,,1,1,0,0,22.93,0.0,0.3683,0.0,56.94
77,brown,1,1,,1,1,0,0,27.46,0.0,0.6392,0.0,37.73
78,orange|white|yellow,3,2,white,1,0,0,1,34.94,0.0,0.4352,0.0,67.82
78,green|red,2,2,,1,1,0,0,42.69,0.0,0.7895,0.0,137.29
78,green|yellow,2,2,,1,1,0,0,28.86,0.0,0.4667,0.0,56.61
78,brown|gray|pink,3,2,gray,1,1,0,0,18.86,0.0,0.3208,0.0,51.13
78,magenta|pink|red,3,3,,1,1,0,0,46.76,0.0,0.5688,0.0,117.65
78,blue|brown|red,3,3,,1,1,0,0,13.81,0.0,0.5082,0.0,41.69
78,brown|cyan|green,3,3,,1,1,0,0,27.84,0.0,0.4447,0.0,50.84
78,blue|cyan|red,3,3,,1,1,0,0,19.57,0.0,0.5574,0.0,65.52
78,brown|green,2,2,,1,1,0,0,24.0,0.0,0.4311,0.0,51.36
78,blue|gray|orange,3,2,gray,1,1,0,0,14.85,0.0,0.3101,0.0,39.58
78,black|blue|red,3,2,black,1,1,0,0,8.73,0.0,0.4238,0.0,31.06
78,cyan|gray|white,3,1,gray|white,1,0,1,0,17.68,0.0,0.3924,0.0,74.19
78,brown|yellow,2,2,,1,1,0,0,10.74,0.0,0.4322,0.0,30.85
78,blue|green|orange,3,3,,1,0,0,1,27.91,0.0,0.5383,0.0,92.78
78,brown|red|yellow,3,3,,1,1,0,0,12.97,0.0,0.3851,0.0,39.72
78,blue|red,2,2,,1,1,0,0,35.86,0.0,0.6642,0.0,89.78
78,gray|orange,2,1,gray,1,1,0,0,13.53,0.0,0.2097,0.0,52.68
78,blue|orange|purple,3,3,,1,0,1,0,26.36,0.0,0.4242,0.0,66.32
78,blue|pink,2,2,,1,0,1,0,32.7,0.0,0.6093,0.0,99.28
78,gray|pink|red,3,2,gray,1,1,0,0,23.04,0.0,0.4036,0.0,66.91
78,gray|orange|yellow,3,2,gray,1,1,0,0,20.71,0.0,0.3136,0.0,59.46
78,blue|orange|white,3,2,white,1,1,0,0,24.6,0.0,0.2983,0.0,84.09
78,orange,1,1,,1,0,0,1,24.89,0.0,0.358,0.0,47.48
78,black|gray|white,3,0,black|gray|white,1,1,0,0,10.86,0.0,0.2102,0.0,35.42
78,blue|orange|yellow,3,3,,1,0,1,0,39.13,0.0,0.5971,0.0,83.71
78,green|orange|white,3,2,white,1,1,0,0,25.95,0.0,0.3945,0.0,54.39
78,blue|red|white,3,2,white,1,1,0,0,16.69,0.0,0.4484,0.0,60.48
78,orange|pink|red,3,3,,1,1,0,0,19.64,0.0,0.3805,0.0,50.26
78,brown|red|white,3,2,white,1,0,1,0,22.47,0.0,0.4814,0.0,73.47
78,blue|gray|yellow,3,2,gray,1,1,0,0,16.64,0.0,0.3546,0.0,46.78
78,brown|cyan|gray,3,2,gray,1,0,1,0,11.65,0.0,0.2751,0.0,39.24
78,pink|red,2,2,,1,0,0,1,22.08,0.0,0.4918,0.0,61.83
79,brown|gray|white,3,1,gray|white,1,0,1,0,17.71,0.0,0.3099,0.0,48.81
79,blue|orange|yellow,3,3,,1,1,0,0,22.05,0.0,0.3765,0.0,60.3
79,cyan|green|orange,3,3,,1,1,0,0,15.59,0.0,0.3473,0.0,36.06
79,brown|green|yellow,3,3,,1,1,0,0,23.22,0.0,0.5275,0.0,48.52
79,brown|yellow,2,2,,1,1,0,0,18.6,0.0,0.4239,0.0,32.0
79,gray|yellow,2,1,gray,1,1,0,0,16.45,0.0,0.2754,0.0,37.64
79,cyan|green|white,3,2,white,1,0,1,0,23.02,0.0,0.4947,0.0,59.8
79,gray|orange,2,1,gray,1,0,1,0,15.02,0.0,0.2506,0.0,40.45
79,pink|purple|red,3,3,,1,0,1,0,17.2,0.0,0.3754,0.0,31.77
79,blue|white,2,1,white,1,0,1,0,19.14,0.0,0.3131,0.0,51.2
79,cyan|green|yellow,3,3,,1,1,0,0,18.52,0.0,0.3458,0.0,41.83
80,red|white,2,1,white,1,0,1,0,14.38,0.0,0.2786,0.0,32.08
80,gray|green|white,3,1,gray|white,1,0,1,0,16.21,0.0,0.1932,0.0,47.96
80,blue|magenta|white,3,2,white,1,1,0,0,18.45,0.0,0.3896,0.0,80.33
80,blue|orange|red,3,3,,1,1,0,0,28.37,0.0,0.6014,0.0,66.26
80,orange|pink|red,3,3,,1,0,0,1,29.23,0.0,0.5981,0.0,50.7
80,blue|purple,2,2,,1,1,0,0,40.02,0.0,0.5744,0.0,69.48
80,brown|cyan|green,3,3,,1,1,0,0,17.14,0.0,0.6129,0.0,40.68
80,green,1,1,,1,0,1,0,23.68,0.0,0.4886,0.0,29.04
80,magenta|purple|red,3,3,,1,1,0,0,37.5,0.0,0.5315,0.0,69.76
80,brown|red|white,3,2,white,1,1,0,0,10.19,0.0,0.2774,0.0,28.48
80,gray|pink,2,1,gray,1,1,0,0,19.24,0.0,0.357,0.0,45.71
80,blue|orange|white,3,2,white,1,0,1,0,25.35,0.0,0.455,0.0,58.35
80,blue|orange|yellow,3,3,,1,1,0,0,29.54,0.0,0.4074,0.0,64.31
80,brown|gray|green,3,2,gray,1,1,0,0,14.09,0.0,0.417,0.0,33.82
80,brown|orange|purple,3,3,,1,1,0,0,31.69,0.0,0.5839,0.0,65.82
80,blue|purple|yellow,3,3,,1,1,0,0,17.44,0.0,0.348,0.0,37.15
80,brown|green|pink,3,3,,1,1,0,0,19.88,0.0,0.4837,0.0,41.44
80,orange|white,2,1,white,1,1,0,0,32.01,0.0,0.4635,0.0,87.22
80,gray|orange|purple,3,2,gray,1,0,1,0,18.95,0.0,0.2812,0.0,44.64
80,yellow,1,1,,1,0,0,1,38.63,0.0,0.5482,0.0,63.45
80,brown|green,2,2,,1,0,1,0,20.49,0.0,0.4732,0.0,34.1
80,gray|green|purple,3,2,gray,1,0,0,1,18.92,0.0,0.3611,0.0,35.74
80,gray|green|pink,3,2,gray,1,1,0,0,19.97,0.0,0.4678,0.0,42.97
80,cyan|green|pink,3,3,,1,0,1,0,21.63,0.0,0.3491,0.0,59.79
80,gray|orange|pink,3,2,gray,1,1,0,0,16.83,0.0,0.2725,0.0,41.65
80,blue|green|pink,3,3,,1,1,0,0,33.75,0.0,0.5154,0.0,82.93
80,blue|pink|white,3,2,white,1,1,0,0,30.46,0.0,0.5181,0.0,74.29
80,black|gray|purple,3,1,black|gray,1,1,0,0,10.18,0.0,0.3045,0.0,35.24
80,black|blue|white,3,1,black|white,1,1,0,0,9.81,0.0,0.196,0.0,37.91
80,magenta|purple|white,3,2,white,1,1,0,0,11.03,0.0,0.2942,0.0,39.54
80,pink|purple|white,3,2,white,1,0,1,0,15.64,0.0,0.2847,0.0,53.88
80,cyan|orange|red,3,3,,1,0,1,0,28.43,0.0,0.4419,0.0,86.98
80,green|red|yellow,3,3,,1,1,0,0,31.24,0.0,0.6184,0.0,63.28
80,blue|brown|white,3,2,white,1,1,0,0,12.08,0.0,0.3018,0.0,46.05
80,gray|magenta,2,1,gray,1,0,1,0,11.53,0.0,0.2454,0.0,31.1
80,gray|magenta|purple,3,2,gray,1,1,0,0,38.78,0.0,0.4675,0.0,71.72
80,black|gray|red,3,1,black|gray,1,1,0,0,9.31,0.0,0.2172,0.0,28.38
80,black|red,2,1,black,1,1,0,0,28.45,0.0,0.6832,0.0,50.4
80,black|pink|red,3,2,black,1,1,0,0,23.25,0.0,0.7004,0.0,45.09
80,blue|white,2,1,white,1,1,0,0,46.99,0.0,0.5171,0.0,96.29
80,white|yellow,2,1,white,1,1,0,0,17.48,0.0,0.1978,0.0,41.2
80,green|red|white,3,2,white,1,1,0,0,23.81,0.0,0.3513,0.0,56.61
80,green|white,2,1,white,1,1,0,0,18.4,0.0,0.3322,0.0,38.7
80,red|white|yellow,3,2,white,1,1,0,0,23.05,0.0,0.3718,0.0,51.11
